,arsid,stid,stnm,x,y
0,3689,102000271,청암자이아파트,126.9465552752,37.5345469961
1,3709,102900090,청암자이아파트,126.948603174,37.5348119266
2,3297,102000203,청암동강변삼성아파트,126.9482434807,37.5346144292
3,3298,102000204,청암동강변삼성아파트,126.9493177472,37.5339679073
4,3321,102000227,청심경로당,126.95056033709999,37.5337062146
5,3304,102000210,원효2동주민센터,126.95095037979999,37.5342145962
6,3306,102000212,산천동,126.95400934950001,37.5353394953
7,3307,102000213,산천동,126.953415534,37.5354794102
8,3305,102000211,산천동리버힐삼성아파트,126.95119234129999,37.5345003443
9,3308,102000214,신창동세방아파트,126.9550705356,37.5356832219
10,3309,102000215,신창동세방아파트,126.95494710790001,37.535830053699996
11,3310,102000216,남이장군사당,126.9579937738,37.5366590687
12,3311,102000217,남이장군사당,126.9582801256,37.5368089685
13,20836,119900150,경성의원.새마을금고앞,126.9359804244,37.5127937149
14,20729,119900190,경성의원.새마을금고앞,126.935954556,37.5126188873
15,2239,201000057,곡선새마을금고.권선자이e편한세,127.0260677607,37.255070896999996
16,42133,222000571,관사.일신건영.새마을금고,127.1443616182,37.6559810893
17,42113,222000577,관사.일신건영.새마을금고,127.14458778790001,37.655499529400004
18,38025,213000195,광남새마을금고,126.8525666173,37.4757358911
19,1541,100900065,광화문새마을금고,126.97114664909999,37.5793687689
20,1721,100900111,광화문새마을금고,126.9710277184,37.5794930902
21,1824,100900123,교남동새마을금고,126.962337459,37.5714943551
22,5512,104900056,구.새마을금고앞,127.08717092379999,37.561441727100004
23,5245,104000152,군자새마을금고.성동광진위센터,127.0713225073,37.5518512093
24,5246,104000153,군자새마을금고앞,127.07108775540001,37.5513566499
25,8786,107900150,길음1동주민센터.길음중앙새마을금고앞,127.0197436999,37.609922941
26,13335,112000425,남가좌동새마을금고,126.917304,37.574428999999995
27,19553,118900038,대림1동새마을금고,126.90423563030001,37.4930894759
28,19834,118900118,대림1동새마을금고,126.9042511202,37.4933580173
29,5737,104900068,대순진리회앞.구.새마을금고,127.0875676658,37.560954843299996
30,19757,118900140,도림새마을금고,126.8999436394,37.5084857554
31,10296,109000208,도봉새마을금고본점,127.0412481803,37.667145875
32,17933,116900140,동구로새마을금고,126.8922617076,37.4914076166
33,17734,116900223,동구로새마을금고,126.8919237085,37.4913135931
34,6286,105000200,동대문중앙새마을금고,127.04130636389999,37.583082966599996
35,6287,105000201,동대문중앙새마을금고,127.04197431629999,37.5829277435
36,1504,100900197,명륜새마을금고,126.99670489100001,37.5876532654
37,19663,118900069,모랫말.도림새마을금고,126.90021733,37.5085202288
38,5278,204000305,복정동새마을금고,127.1275636188,37.467438436900004
39,0,205000011,상대원시장.새마을금고,127.15904376799999,37.4369818946
40,0,205000157,상대원시장.새마을금고,127.1590428719,37.4372467702
41,1542,100900064,새마을금고,126.99651805100001,37.587737061300004
42,1862,100900169,새마을금고,126.9965690016,37.5878406881
43,3312,102000218,새마을금고,126.9595337638,37.5370716239
44,3313,102000219,새마을금고,126.95941828069999,37.537186924699995
45,7507,106900024,새마을금고,127.09739797729999,37.5892197709
46,7526,106900025,새마을금고,127.09732194600001,37.5890945823
47,13531,112900103,새마을금고,126.9548740803,37.5631196895
48,15171,114000068,새마을금고,126.8736392011,37.5210696367
49,16868,115900115,새마을금고,126.87241832950001,37.550390008899996
50,16514,115900166,새마을금고,126.8732764729,37.5502377469
51,18836,117900043,새마을금고,126.9105225388,37.4512100674
52,18536,117900094,새마을금고,126.91039717700001,37.4514589303
53,57508,218001285,새마을금고,126.8779387108,37.595650739499995
54,57509,218001286,새마을금고,126.87777716040002,37.5958109073
55,39049,221000068,새마을금고.구리시장입구,127.1427562254,37.5990618086
56,39042,221000090,새마을금고.구리시장입구,127.1429583656,37.598383724
57,17511,116900079,새마을금고사거리,126.85904298610001,37.501699289
58,17900,116900168,새마을금고사거리,126.85862826420001,37.5015032543
59,6535,105900013,새마을금고앞,127.0601637112,37.5977887402
60,6543,105900014,새마을금고앞,127.0602362489,37.5978607902
61,12329,111000239,새마을금고앞,126.91208593309999,37.5889064276
62,12330,111000240,새마을금고앞,126.9123692391,37.5887219151
63,7510,106900013,서울동부새마을금고본점,127.094431648,37.5877930543
64,8213,107000123,석관동새마을금고,127.0602270901,37.6075718081
65,8214,107000124,석관동새마을금고,127.0609375732,37.6072717639
66,4258,103000156,성동제일새마을금고,127.0473306455,37.5607795884
67,4259,103000157,성동제일새마을금고,127.0473012813,37.560884127
68,4171,103000072,성수1가1동새마을금고,127.04969491540001,37.538110670100004
69,4172,103000073,성수1가새마을금고,127.04983685200001,37.538312519499996
70,4273,103000171,숭신초등학교,127.0280256689,37.5671961236
71,15215,114000112,신곡시장.금빛새마을금고,126.8437433353,37.5196434749
72,15216,114000113,신곡시장.금빛새마을금고,126.8438198804,37.5192849388
73,19246,118000161,신길5동새마을금고.농협도림로점,126.90457571430001,37.498673886199995
74,19245,118000160,신길5동새마을금고우리시장,126.9045627731,37.4981782693
75,19226,118000141,신길새마을금고,126.92003514860001,37.5136409433
76,19227,118000142,신길새마을금고,126.9195131812,37.5140830291
77,19872,118900178,신길중앙새마을금고,126.91266690149999,37.5054257948
78,0,222000441,신도브래뉴아파트.새마을금고,127.3034960117,37.6807089989
79,0,222000451,신도브래뉴아파트.새마을금고,127.3034287192,37.6808893837
80,0,227000124,신장시장.GS마트.새마을금고,127.205190391,37.538914849099996
81,15302,114000198,신정1동주민센터.신오새마을금고,126.8538761936,37.5176031829
82,15232,114000426,신정1동주민센터.신오새마을금고,126.85437108110001,37.5172033635
83,16247,115000150,염창동새마을금고,126.87332401180001,37.5502350947
84,16248,115000151,염창동새마을금고,126.87279447479999,37.5501570313
85,19231,118000146,영등포농협.신길2동새마을금고,126.9134268544,37.5114267865
86,17205,116000115,오류2동새마을금고,126.8406511512,37.4905229687
87,17206,116000116,오류2동새마을금고,126.8405838383,37.4908013188
88,17186,116000100,온수동새마을금고,126.8243871935,37.496055947100004
89,3546,102900022,용문동시장.새마을금고,126.95963432479999,37.5373482951
90,1288,100000190,종로중부새마을금고,127.0065911394,37.5724174899
91,42108,222000600,주공2.3단지.농협.새마을금고,127.11651939139999,37.7081542918
92,42107,222000624,주공2.3단지.농협.새마을금고,127.1163895265,37.7079649592
93,7318,106000223,중화2동새마을금고,127.072125,37.595615
94,7319,106000224,중화2동새마을금고,127.0724261468,37.5952443896
95,9760,108900088,하나은행.새마을금고,127.0396060775,37.6286650081
96,9899,108900201,하나은행.새마을금고,127.03968985770001,37.6285541467
97,3194,102000100,한남동새마을금고,127.00032136620001,37.5368442711
98,39029,221000244,한양대구리병원.새마을금고(중),127.1331886366,37.6006193081
99,39077,221000101,행정복지센터.새마을금고,127.1401790836,37.5920864235
100,39076,221000111,행정복지센터.새마을금고,127.1402666459,37.5922288355
101,3247,102000153,용문시장,126.9607153628,37.5366232765
102,3248,102000154,용문시장,126.9613595571,37.5359792047
103,3249,102000155,용산전자상가입구,126.9622225151,37.534570167800005
104,3250,102000156,용산전자상가입구,126.9620268068,37.534476390900004
105,3251,102000157,신용산.지하차도,126.96396368459999,37.532770319099996
106,3252,102000158,신용산.지하차도,126.96383819319999,37.5325504129
107,3003,102000003,신용산역,126.96620700000001,37.527293
108,3004,102000004,신용산역,126.9666192358,37.527920489
109,3253,102000159,신용산역,126.9676784797,37.5300338589
110,3561,102900015,신용산역,126.9674544999,37.529916654699996
111,3119,102000026,신용산역3번출구,126.96708603450001,37.5286118013
112,3255,102000161,용산역,126.9654698469,37.5287491072
113,3901,102000311,용산역,126.9658972377,37.5290767593
114,3258,102000164,용산역광장앞,126.9653975717,37.5283424787
115,3256,102000162,용산푸르지오써밋,126.96442004120001,37.527252133000005
116,3257,102000163,용산푸르지오써밋,126.9646779694,37.527330606
117,3122,102000029,한강대교북단,126.9639344725,37.525290294099996
118,0,277103499,한강대교북단(경유),126.96078187209999,37.5216858808
119,0,277103500,한강대교북단(경유),126.9618399999,37.5217247999
120,3001,102000001,한강대교북단.LG유플러스,126.9631917349,37.5240898013
121,3002,102000002,한강대교북단.LG유플러스,126.9631848403,37.5243060629
122,3294,102000200,서부이촌동입구,126.9596959751,37.5237192095
123,3292,102000198,이촌2동대림아파트.새남터성지,126.9563230524,37.5261753068
124,3293,102000199,이촌2동대림아파트.새남터성지,126.95616587190001,37.5260292706
125,3290,102000196,이촌2동주민센터,126.9550639882,37.5277364382
126,3291,102000197,이촌2동주민센터,126.9546791793,37.5279372361
127,3288,102000194,성촌공원.포르쉐센터용산,126.9546065451,37.5301710306
128,3289,102000195,성촌공원.포르쉐센터용산,126.954351091,37.529747416
129,3287,102000193,이촌119안전센터.성촌공원,126.9530904093,37.5301163722
130,3296,102000202,원효2동산호아파트후문,126.94951299999998,37.532707
131,3299,102000205,원효2동산호아파트,126.9505415559,37.5330177683
132,3300,102000206,원효2동산호아파트,126.9508277689,37.5331088986
133,3296,102000202,원효2동산호아파트후문,126.94951299999998,37.532707
134,3301,102000207,원효로풍전아파트,126.9535055884,37.5320520946
135,3302,102000208,원효로풍전아파트,126.95451356129999,37.5323687724
136,3288,102000194,성촌공원.포르쉐센터용산,126.9546065451,37.5301710306
137,3289,102000195,성촌공원.포르쉐센터용산,126.954351091,37.529747416
138,3290,102000196,이촌2동주민센터,126.9550639882,37.5277364382
139,3291,102000197,이촌2동주민센터,126.9546791793,37.5279372361
140,3292,102000198,이촌2동대림아파트.새남터성지,126.9563230524,37.5261753068
141,3293,102000199,이촌2동대림아파트.새남터성지,126.95616587190001,37.5260292706
142,3295,102000201,이촌2동강변아파트,126.9597809746,37.5234462055
143,3001,102000001,한강대교북단.LG유플러스,126.9631917349,37.5240898013
144,3002,102000002,한강대교북단.LG유플러스,126.9631848403,37.5243060629
145,3003,102000003,신용산역,126.96620700000001,37.527293
146,3004,102000004,신용산역,126.9666192358,37.527920489
147,3253,102000159,신용산역,126.9676784797,37.5300338589
148,3561,102900015,신용산역,126.9674544999,37.529916654699996
149,3119,102000026,신용산역3번출구,126.96708603450001,37.5286118013
150,3003,102000003,신용산역,126.96620700000001,37.527293
151,3004,102000004,신용산역,126.9666192358,37.527920489
152,3253,102000159,신용산역,126.9676784797,37.5300338589
153,3561,102900015,신용산역,126.9674544999,37.529916654699996
154,3119,102000026,신용산역3번출구,126.96708603450001,37.5286118013
155,3251,102000157,신용산.지하차도,126.96396368459999,37.532770319099996
156,3252,102000158,신용산.지하차도,126.96383819319999,37.5325504129
157,3249,102000155,용산전자상가입구,126.9622225151,37.534570167800005
158,3250,102000156,용산전자상가입구,126.9620268068,37.534476390900004
159,3247,102000153,용문시장,126.9607153628,37.5366232765
160,3248,102000154,용문시장,126.9613595571,37.5359792047
161,20836,119900150,경성의원.새마을금고앞,126.9359804244,37.5127937149
162,20729,119900190,경성의원.새마을금고앞,126.935954556,37.5126188873
163,2239,201000057,곡선새마을금고.권선자이e편한세,127.0260677607,37.255070896999996
164,42133,222000571,관사.일신건영.새마을금고,127.1443616182,37.6559810893
165,42113,222000577,관사.일신건영.새마을금고,127.14458778790001,37.655499529400004
166,38025,213000195,광남새마을금고,126.8525666173,37.4757358911
167,1541,100900065,광화문새마을금고,126.97114664909999,37.5793687689
168,1721,100900111,광화문새마을금고,126.9710277184,37.5794930902
169,1824,100900123,교남동새마을금고,126.962337459,37.5714943551
170,5512,104900056,구.새마을금고앞,127.08717092379999,37.561441727100004
171,5245,104000152,군자새마을금고.성동광진위센터,127.0713225073,37.5518512093
172,5246,104000153,군자새마을금고앞,127.07108775540001,37.5513566499
173,8786,107900150,길음1동주민센터.길음중앙새마을금고앞,127.0197436999,37.609922941
174,13335,112000425,남가좌동새마을금고,126.917304,37.574428999999995
175,19553,118900038,대림1동새마을금고,126.90423563030001,37.4930894759
176,19834,118900118,대림1동새마을금고,126.9042511202,37.4933580173
177,5737,104900068,대순진리회앞.구.새마을금고,127.0875676658,37.560954843299996
178,19757,118900140,도림새마을금고,126.8999436394,37.5084857554
179,10296,109000208,도봉새마을금고본점,127.0412481803,37.667145875
180,17933,116900140,동구로새마을금고,126.8922617076,37.4914076166
181,17734,116900223,동구로새마을금고,126.8919237085,37.4913135931
182,6286,105000200,동대문중앙새마을금고,127.04130636389999,37.583082966599996
183,6287,105000201,동대문중앙새마을금고,127.04197431629999,37.5829277435
184,1504,100900197,명륜새마을금고,126.99670489100001,37.5876532654
185,19663,118900069,모랫말.도림새마을금고,126.90021733,37.5085202288
186,5278,204000305,복정동새마을금고,127.1275636188,37.467438436900004
187,0,205000011,상대원시장.새마을금고,127.15904376799999,37.4369818946
188,0,205000157,상대원시장.새마을금고,127.1590428719,37.4372467702
189,1542,100900064,새마을금고,126.99651805100001,37.587737061300004
190,1862,100900169,새마을금고,126.9965690016,37.5878406881
191,3312,102000218,새마을금고,126.9595337638,37.5370716239
192,3313,102000219,새마을금고,126.95941828069999,37.537186924699995
193,7507,106900024,새마을금고,127.09739797729999,37.5892197709
194,7526,106900025,새마을금고,127.09732194600001,37.5890945823
195,13531,112900103,새마을금고,126.9548740803,37.5631196895
196,15171,114000068,새마을금고,126.8736392011,37.5210696367
197,16868,115900115,새마을금고,126.87241832950001,37.550390008899996
198,16514,115900166,새마을금고,126.8732764729,37.5502377469
199,18836,117900043,새마을금고,126.9105225388,37.4512100674
200,18536,117900094,새마을금고,126.91039717700001,37.4514589303
201,57508,218001285,새마을금고,126.8779387108,37.595650739499995
202,57509,218001286,새마을금고,126.87777716040002,37.5958109073
203,39049,221000068,새마을금고.구리시장입구,127.1427562254,37.5990618086
204,39042,221000090,새마을금고.구리시장입구,127.1429583656,37.598383724
205,17511,116900079,새마을금고사거리,126.85904298610001,37.501699289
206,17900,116900168,새마을금고사거리,126.85862826420001,37.5015032543
207,6535,105900013,새마을금고앞,127.0601637112,37.5977887402
208,6543,105900014,새마을금고앞,127.0602362489,37.5978607902
209,12329,111000239,새마을금고앞,126.91208593309999,37.5889064276
210,12330,111000240,새마을금고앞,126.9123692391,37.5887219151
211,7510,106900013,서울동부새마을금고본점,127.094431648,37.5877930543
212,8213,107000123,석관동새마을금고,127.0602270901,37.6075718081
213,8214,107000124,석관동새마을금고,127.0609375732,37.6072717639
214,4258,103000156,성동제일새마을금고,127.0473306455,37.5607795884
215,4259,103000157,성동제일새마을금고,127.0473012813,37.560884127
216,4171,103000072,성수1가1동새마을금고,127.04969491540001,37.538110670100004
217,4172,103000073,성수1가새마을금고,127.04983685200001,37.538312519499996
218,4273,103000171,숭신초등학교,127.0280256689,37.5671961236
219,15215,114000112,신곡시장.금빛새마을금고,126.8437433353,37.5196434749
220,15216,114000113,신곡시장.금빛새마을금고,126.8438198804,37.5192849388
221,19246,118000161,신길5동새마을금고.농협도림로점,126.90457571430001,37.498673886199995
222,19245,118000160,신길5동새마을금고우리시장,126.9045627731,37.4981782693
223,19226,118000141,신길새마을금고,126.92003514860001,37.5136409433
224,19227,118000142,신길새마을금고,126.9195131812,37.5140830291
225,19872,118900178,신길중앙새마을금고,126.91266690149999,37.5054257948
226,0,222000441,신도브래뉴아파트.새마을금고,127.3034960117,37.6807089989
227,0,222000451,신도브래뉴아파트.새마을금고,127.3034287192,37.6808893837
228,0,227000124,신장시장.GS마트.새마을금고,127.205190391,37.538914849099996
229,15302,114000198,신정1동주민센터.신오새마을금고,126.8538761936,37.5176031829
230,15232,114000426,신정1동주민센터.신오새마을금고,126.85437108110001,37.5172033635
231,16247,115000150,염창동새마을금고,126.87332401180001,37.5502350947
232,16248,115000151,염창동새마을금고,126.87279447479999,37.5501570313
233,19231,118000146,영등포농협.신길2동새마을금고,126.9134268544,37.5114267865
234,17205,116000115,오류2동새마을금고,126.8406511512,37.4905229687
235,17206,116000116,오류2동새마을금고,126.8405838383,37.4908013188
236,17186,116000100,온수동새마을금고,126.8243871935,37.496055947100004
237,3546,102900022,용문동시장.새마을금고,126.95963432479999,37.5373482951
238,1288,100000190,종로중부새마을금고,127.0065911394,37.5724174899
239,42108,222000600,주공2.3단지.농협.새마을금고,127.11651939139999,37.7081542918
240,42107,222000624,주공2.3단지.농협.새마을금고,127.1163895265,37.7079649592
241,7318,106000223,중화2동새마을금고,127.072125,37.595615
242,7319,106000224,중화2동새마을금고,127.0724261468,37.5952443896
243,9760,108900088,하나은행.새마을금고,127.0396060775,37.6286650081
244,9899,108900201,하나은행.새마을금고,127.03968985770001,37.6285541467
245,3194,102000100,한남동새마을금고,127.00032136620001,37.5368442711
246,39029,221000244,한양대구리병원.새마을금고(중),127.1331886366,37.6006193081
247,39077,221000101,행정복지센터.새마을금고,127.1401790836,37.5920864235
248,39076,221000111,행정복지센터.새마을금고,127.1402666459,37.5922288355
249,3310,102000216,남이장군사당,126.9579937738,37.5366590687
250,3311,102000217,남이장군사당,126.9582801256,37.5368089685
251,3308,102000214,신창동세방아파트,126.9550705356,37.5356832219
252,3309,102000215,신창동세방아파트,126.95494710790001,37.535830053699996
253,3306,102000212,산천동,126.95400934950001,37.5353394953
254,3307,102000213,산천동,126.953415534,37.5354794102
255,3305,102000211,산천동리버힐삼성아파트,126.95119234129999,37.5345003443
256,3305,102000211,산천동리버힐삼성아파트,126.95119234129999,37.5345003443
257,3322,102000228,삼성테마트,126.9503849242,37.5337466904
258,3297,102000203,청암동강변삼성아파트,126.9482434807,37.5346144292
259,3298,102000204,청암동강변삼성아파트,126.9493177472,37.5339679073
260,3904,101000323,남산서울타워,126.9909861872,37.5511419911
261,3320,102000226,남산서울타워,126.99075631,37.5512446734
262,3907,102000315,남산도서관,126.9815510765,37.5520885865
263,3347,102000316,남산도서관,126.9818461928,37.552343666999995
264,3167,102000073,남산도서관.용산도서관,126.98083500000001,37.552282
265,3168,102000074,남산도서관.용산도서관,126.98113401120001,37.5520442521
266,2269,101000160,교육연구정보원,126.9803184727,37.554485184099995
267,2220,101000115,남산케이블카.남산산책로입구,126.9839798009,37.5552651842
268,2151,101000052,퇴계로3가.한옥마을.한국의집,126.9917771969,37.5612508237
269,2152,101000053,퇴계로3가.한옥마을.한국의집,126.9921714783,37.5609706048
270,2153,101000054,충무로역2번출구.대한극장앞,126.9949175906,37.561223292600005
271,2207,101000103,퇴계로5가.제일병원,126.9999660413,37.562380405700004
272,2222,101000117,동대입구역.장충동,127.0053855469,37.5581343304
273,2209,101000105,국립극장.반얀트리호텔,127.001094708,37.551481823
274,2210,101000106,국립극장.반얀트리호텔,127.00094731280001,37.551685317600004
275,2254,101000149,남산북측순환로입구,126.9988218165,37.5506986166
276,2215,101000111,백범광장,126.980093,37.555737
277,2120,101000025,후암삼거리,126.9760823693,37.5533418143
278,2218,101000113,남대문경찰서,126.9737449241,37.554014435300004
279,2282,101000263,서울스퀘어앞,126.97323173,37.555341632
280,2145,101000046,남대문시장.회현역,126.97776505459998,37.558267523699996
281,2146,101000047,남대문시장.회현역,126.9784645011,37.558492025700005
282,2147,101000048,남산3호터널,126.982669512,37.558455773
283,2148,101000049,남산3호터널.서울애니메이션센터,126.9826359346,37.5595260891
284,3150,102000056,용산한신아파트,126.98710863219999,37.539805473200005
285,3151,102000057,해방촌,126.9864583325,37.5377076472
286,40466,236000867,해방촌,127.27398026729999,38.0745240904
287,0,239000251,해방촌,127.44078867530001,37.7148061554
288,0,239000695,해방촌,127.44050473450001,37.7147319228
289,3517,102900001,해방촌오거리,126.9851474983,37.54572995
290,3588,102900044,해방촌오거리,126.98539647870001,37.5457029481
291,14472,213000071,해방촌입구,126.832565588,37.4646289239
292,14473,213000164,해방촌입구,126.8327461285,37.4646956561
293,3188,102000094,용산구청.이태원시장,126.99060035030001,37.5343631768
294,3189,102000095,용산구청.이태원시장,126.9899056291,37.534063054
295,3191,102000097,이태원역4번출구.해밀턴호텔,126.9931542295,37.5342768471
296,3192,102000098,이태원119안전센터,126.9966370647,37.5347500738
297,3193,102000099,이태원119안전센터,126.9971949215,37.5345410337
298,3195,102000101,한남동주민센터,127.00060425790001,37.5367073033
299,3742,102900086,한남동주민센터,127.0004118772,37.5341698142
300,3196,102000102,한강진역.블루스퀘어,127.001669577,37.5407264564
301,3197,102000103,한강진역.블루스퀘어,127.0021070988,37.5408748585
302,2236,101000131,버티고개,127.0060242348,37.5478041512
303,2237,101000132,버티고개,127.00581823489999,37.5474977891
304,2197,101000095,송도병원앞,127.00771869879999,37.550267646799995
305,2198,101000096,송도병원앞,127.0073984027,37.550227118
306,2196,101000094,약수역7번출구.약수동주민센터,127.00929784440001,37.5528509718
307,2199,101000294,약수역1번출구,127.0096865168,37.556408461
308,2285,101000265,힐튼호텔,126.97671134040002,37.556626741100004
309,2284,101000266,힐튼호텔,126.9766258827,37.5561983921
310,3906,101000327,힐튼호텔,126.9772255151,37.5547770692
311,2124,101000029,남대문시장악세사리전문상가,126.9762051934,37.5586132397
312,2126,101000031,남대문시장,126.9800597585,37.561191081
313,2903,101000318,남대문시장,126.9753967375,37.5609231539
314,2145,101000046,남대문시장.회현역,126.97776505459998,37.558267523699996
315,2146,101000047,남대문시장.회현역,126.9784645011,37.558492025700005
316,2124,101000029,남대문시장악세사리전문상가,126.9762051934,37.5586132397
317,2219,101000114,남대문시장앞.이회영활동터,126.978580386,37.5609394169
318,2127,101000032,북창동.남대문시장,126.97792,37.561175
319,2283,101000264,북창동.남대문시장,126.9769187336,37.5608462911
320,2149,101000050,명동입구,126.98524075030001,37.5606538896
321,2925,101000312,명동입구,126.9822985679,37.5641999712
322,2205,101000101,퇴계로6가,127.0039011095,37.563401131199996
323,2206,101000102,퇴계로6가,127.00333990809999,37.563573884200004
324,2274,101000165,광희문.광희동사거리,127.0086110484,37.5645499236
325,2275,101000166,광희문.광희동사거리,127.0094396368,37.564325488200005
326,2177,101000077,충무아트센터.스포츠센터.중부소방서,127.0140458533,37.5651927824
327,2178,101000078,충무아트센터.스포츠센터.중부소방서,127.0147408667,37.5650178857
328,2187,101000085,신당동떡볶이타운.중구여성플라자,127.01500198209999,37.5626278098
329,2188,101000086,신당동떡볶이타운.중구여성플라자,127.0151908517,37.5623100443
330,2189,101000087,신당동.청구역,127.0132161263,37.5589483023
331,2190,101000088,신당동.청구역,127.01303167959999,37.559257398
332,11428,110000327,한성여객종점,127.07005600000001,37.63813
333,11429,110000328,한성여객종점,127.070816008,37.6372710586
334,11489,110000387,한성여객종점,127.0705249959,37.6374748773
335,11387,110000286,노원평생학습관,127.06893472290001,37.6393428578
336,11374,110000273,서울시립북서울미술관,127.06639196639999,37.640586005799996
337,11385,110000284,서울시립북서울미술관후문,127.06703508950001,37.6412884854
338,11366,110000265,중계역,127.064434759,37.6438640613
339,11373,110000272,중계역,127.06532550370001,37.6429735644
340,11834,110000663,중계역,127.06284474879999,37.648084938400004
341,11833,110000669,중계역,127.0627647339,37.6472686025
342,11390,110000289,중계역1번출구,127.0639116781,37.6460641437
343,11376,110000275,중계역2번출구,127.0649391251,37.6456175479
344,11376,110000275,중계역2번출구,127.0649391251,37.6456175479
345,11378,110000277,중계3단지목련아파트,127.0679665353,37.6475000013
346,11380,110000279,목련아파트상가,127.06987658959999,37.6468582175
347,11381,110000280,중계목화아파트4단지,127.07140667549999,37.6435314138
348,11438,110000337,노원경찰서,127.07218802540001,37.641792753699995
349,11437,110000336,노원경찰서.혜성여고,127.07252599620001,37.6420899031
350,11436,110000335,하계1동주민센터,127.0728303267,37.6404263202
351,11434,110000333,골마을근린공원,127.0744135342,37.6383654607
352,11416,110000315,하계역,127.0682126556,37.6365715509
353,11426,110000325,하계역,127.0694876352,37.6368537465
354,11447,110000346,하계역,127.0676631979,37.6366673819
355,11835,110000661,하계역,127.068859365,37.635040237300004
356,11836,110000662,하계역,127.06834732860001,37.6351558735
357,11723,110900111,하계역,127.0682624728,37.6352910849
358,11454,110000353,하계우성아파트,127.06680758540001,37.6352513689
359,11452,110000351,하계극동아파트,127.0647215791,37.6338991064
360,11311,110000211,인덕대학,127.0552744331,37.6279837976
361,11308,110000208,인덕대학교,127.05530645889999,37.6283928743
362,11309,110000209,인덕대학교,127.0555468048,37.628606318
363,11310,110000210,월계주공108동앞롯데캐슬루나아파트,127.0525926058,37.6261891646
364,9186,108000098,오현초등학교,127.0479843518,37.6234130879
365,9887,108900009,오현초등학교,127.04602540379999,37.6230966867
366,9568,108900195,오현초등학교,127.0459678973,37.6235355369
367,0,201000326,오현초등학교,126.968143175,37.2454302533
368,0,201000327,오현초등학교,126.96826022229999,37.2457149733
369,9312,108000373,꿈의숲주차장입구,127.0453126023,37.6208649775
370,8105,107000015,북서울꿈의숲,127.0453451219,37.6203171059
371,8199,107000109,북서울꿈의숲,127.04494235920001,37.6193098477
372,8200,107000110,북서울꿈의숲,127.04576801389999,37.6190310952
373,8568,107900298,북서울꿈의숲,127.04515118209999,37.6199450324
374,9187,108000099,북서울꿈의숲,127.0442546555,37.6191713406
375,9239,108000151,북서울꿈의숲,127.03752630139999,37.6225842756
376,9271,108000183,북서울꿈의숲,127.0378333766,37.6227175379
377,9188,108000100,송중동한일유엔아이,127.03795343360001,37.6137499056
378,9994,107900301,창문여고앞,127.03527495440001,37.6118824216
379,9189,108000101,창문여고앞,127.0354111524,37.611997767
380,9190,108000102,숭곡초등학교입구,127.0320401524,37.6101050631
381,8001,107000001,월곡뉴타운,127.028209324,37.6069061871
382,8002,107000002,월곡뉴타운,127.0274048151,37.6059782576
383,8003,107000003,길음뉴타운,127.02416816569999,37.6036262275
384,8004,107000004,길음뉴타운,127.023685545,37.603182089499995
385,8400,107000497,길음뉴타운10단지.라온유아파트,127.0181336142,37.6029875372
386,8253,107000158,길음뉴타운11단지롯데캐슬,127.0153997267,37.6091693789
387,8254,107000159,길음뉴타운11단지롯데캐슬,127.015477,37.608783
388,8381,107000280,길음뉴타운8단지,127.0157040433,37.6074068143
389,8380,107000281,길음뉴타운8단지,127.015877,37.60757
390,8256,107000161,길음뉴타운데시앙.정릉동아아파트,127.015123,37.60641
391,8122,107000032,정릉길음시장.길음뉴타운9단지,127.0195763985,37.6025574883
392,8255,107000160,정릉동아.길음뉴타운데시앙아파트,127.0149528803,37.606292268000004
393,8005,107000005,미아리고개.미아리예술극장,127.02170906379999,37.5988112954
394,8006,107000006,미아리고개.미아리예술극장,127.02182092209999,37.5979210002
395,8007,107000007,돈암사거리.성신여대입구,127.0181313708,37.5937432794
396,8008,107000008,돈암사거리.성신여대입구,127.017839099,37.593306296
397,8009,107000009,삼선교.한성대학교,127.0092322385,37.5898525089
398,8010,107000010,삼선교.한성대학교.조소앙활동터,127.0083738392,37.5893128206
399,1226,100000130,혜화동로터리,127.0007246792,37.5857646257
400,1841,100900200,혜화동로터리,127.00100322979999,37.5859196111
401,1005,100000005,혜화동로터리.여운형활동터,127.00174399999999,37.586242999999996
402,1003,100000003,명륜3가.성대입구,126.99834010040001,37.5826711749
403,1002,100000002,창경궁.서울대학교병원,126.9965660023,37.5791830159
404,1224,100000128,창경궁.서울대학교병원,126.9968717143,37.5788279947
405,1198,100000102,원남동,126.9973383362,37.5745325055
406,1256,100000159,원남동사거리,126.99821468389999,37.5757228744
407,1247,100000151,광장시장,126.99774379459998,37.5694963125
408,1915,100000405,광장시장,126.9996734151,37.5706237295
409,1019,100000394,종로5가.광장시장,126.9988498093,37.570756793
410,1020,100000395,종로5가.광장시장,126.9993346185,37.5708806279
411,1177,100000081,청계5가.광장시장,126.9997973605,37.5694512793
412,2162,101000063,을지로4가,126.9962179152,37.5666470197
413,2163,101000064,을지로4가.베스트웨스턴국도,126.99684732969999,37.5664010399
414,2160,101000061,을지로3가,126.9903755882,37.5663556351
415,2161,101000062,을지로3가,126.99132764209999,37.5661205237
416,2922,101000310,을지로3가,126.99232559149999,37.566534909699996
417,2158,101000059,을지로2가.기업은행본점.서울노동청,126.9865233528,37.566246226
418,22211,221000304,구리역.롯데백화점,127.1428126211,37.6031675456
